ID_Terreno,Nodos,Superficie (m²),Precio (€)
8a77b728-ec56-49fb-8ef3-e40dd06cb7a1,"[[40.510107, -3.597635], [40.450687, -3.7386340000000002], [40.45795, -3.565], [40.556601, -3.744334]]",4782,390788
0c8b3a1e-1d5a-445a-ac7c-c918175ebeac,"[[40.32854, -3.589013], [40.549221, -3.570353], [40.418172, -3.74677], [40.639138, -3.760499]]",2422,426892
a8f66e8a-c7c3-4858-af2e-68286dbc0521,"[[40.524669, -3.658818], [40.316355, -3.715097], [40.557505, -3.71294], [40.535327, -3.864997]]",3709,381543
79be2fd6-130d-402d-a32f-c7c9254afedf,"[[40.344654, -3.722255], [40.323984, -3.798141], [40.360893, -3.719507], [40.529631, -3.602201]]",1453,460299
6a2e9bb7-f115-4df0-9803-0b01931f37b2,"[[40.587053, -3.568371], [40.372706, -3.609037], [40.544555, -3.609865], [40.361778, -3.73925]]",873,391013
8bda5bff-27d5-4035-892c-f793b79fe1cc,"[[40.608559, -3.83346], [40.553282, -3.676346], [40.405592, -3.567775], [40.313995, -3.644314]]",4793,196796
041bb7b2-09b0-4125-ad39-1cc368841346,"[[40.394926, -3.699511], [40.412761, -3.700738], [40.43775, -3.7489049999999997], [40.348371, -3.692583]]",805,368017
ca4b4b24-b37f-4780-94d4-e1940430e994,"[[40.560245, -3.624285], [40.505169, -3.85421], [40.638472, -3.786562], [40.49318, -3.881971]]",4679,233788
01001051-4524-4a6d-b6ed-de89dbb763d5,"[[40.418561, -3.744421], [40.4315, -3.710692], [40.390129, -3.6525980000000002], [40.59455, -3.637647]]",4049,362092
4c355c75-6cad-4e76-b441-585bc90bd972,"[[40.416558, -3.834832], [40.38806, -3.560923], [40.581313, -3.618984], [40.571225, -3.79465]]",4270,332476
5fd0cdd3-ccb1-46f3-8dea-b4569aca891f,"[[40.417596, -3.55958], [40.351146, -3.700305], [40.457393, -3.79603], [40.347207, -3.817329]]",1265,267780
3568212f-df77-4230-a5cd-3557dc67f27b,"[[40.428071, -3.7976419999999997], [40.545168, -3.662835], [40.441924, -3.6108700000000002], [40.37294, -3.76448]]",2539,445521
afe54b49-1b85-4aed-8829-5fff86a35aa9,"[[40.513931, -3.842634], [40.606781, -3.60783], [40.590247, -3.707508], [40.429234, -3.763559]]",1486,315757
96d7455d-d7c7-46b7-b033-51ae493ae25b,"[[40.447717, -3.819695], [40.491782, -3.777062], [40.357599, -3.711559], [40.573307, -3.886443]]",2637,351454
6914e4ec-43aa-4119-9021-ac53eb072c4b,"[[40.360862, -3.572445], [40.512711, -3.744377], [40.423446, -3.565706], [40.334832, -3.808829]]",1221,306139
141ebf36-06f8-4945-b3fe-d23ec087b8ec,"[[40.411974, -3.634459], [40.611368, -3.685689], [40.590422, -3.615447], [40.418199, -3.613205]]",2138,436098
bc3792d0-fece-4657-a6e2-0307948ff261,"[[40.548883000000004, -3.631412], [40.487099, -3.556993], [40.588641, -3.7590149999999998], [40.441968, -3.56956]]",2160,367369
c453e40b-1e10-47a8-abc5-c2a482f9157a,"[[40.473217, -3.878373], [40.633332, -3.680855], [40.598943, -3.659072], [40.318017, -3.868107]]",1703,285410
c656387d-5b3c-4a0d-b7b0-3da94a775c78,"[[40.323507, -3.581171], [40.58293, -3.851168], [40.479363, -3.7858169999999998], [40.622167, -3.629637]]",3671,183527
34ebc398-ce1e-45bf-acee-4779dd0b6858,"[[40.59198, -3.747664], [40.49775, -3.672529], [40.323976, -3.769267], [40.361638, -3.678211]]",1952,151147
9fd71cbb-7db9-4f4a-ab46-769c1b144e87,"[[40.433918, -3.751071], [40.428757, -3.717662], [40.489835, -3.794193], [40.452624, -3.6721969999999997]]",3663,452432
3857a5cd-8703-45ea-b3e5-bca826466fc2,"[[40.578963, -3.855006], [40.414402, -3.593069], [40.485463, -3.858808], [40.457727, -3.876392]]",986,360053
e6cc0e80-a072-4c56-88f1-1393c6c9be83,"[[40.57126, -3.567611], [40.558457, -3.6232670000000002], [40.591992, -3.727057], [40.393008, -3.603429]]",1433,85512
cdc5f079-b2ba-4e4b-ad8f-33b35887b065,"[[40.588871, -3.59804], [40.533828, -3.698887], [40.364315, -3.573513], [40.386769, -3.635326]]",2453,287239
2b98bc6f-ffc2-4b9a-9053-247f3096b545,"[[40.409514, -3.869812], [40.369869, -3.747007], [40.330706, -3.783158], [40.365823, -3.598612]]",2277,136726
4737196c-58e8-4c03-8f8a-46a95806904c,"[[40.580486, -3.661796], [40.364703, -3.721765], [40.351742, -3.721803], [40.481381999999996, -3.795659]]",4809,314588
157a571e-9b18-4833-b503-d812a3ba5151,"[[40.436452, -3.812706], [40.378887, -3.769597], [40.502575, -3.718793], [40.405927, -3.852842]]",3255,146254
7c4fca7b-450b-4060-8efa-d7745f53f799,"[[40.530113, -3.591684], [40.573943, -3.759168], [40.533393, -3.749456], [40.394629, -3.813385]]",4828,382418
e8798f4c-43c1-44ba-830b-5b50f9fd077d,"[[40.633195, -3.884981], [40.557327, -3.63353], [40.604178, -3.770514], [40.610975, -3.601793]]",2350,493660
d6436838-ed9b-460e-b1a8-4a14b36bae71,"[[40.359535, -3.725391], [40.482618, -3.711888], [40.501948, -3.6038], [40.615062, -3.670362]]",1072,298622
128c1b5f-7049-44a9-9358-33cc58ba9972,"[[40.471922, -3.776554], [40.592241, -3.647781], [40.447496, -3.818871], [40.567676, -3.841278]]",2860,197507
4347be37-de5d-4592-a7c0-383aaee54112,"[[40.495209, -3.752858], [40.53291, -3.814572], [40.385, -3.6355269999999997], [40.406355, -3.887983]]",2605,471232
cc1911bd-c14b-4a3a-a68b-00e7a44599f0,"[[40.471632, -3.628775], [40.431364, -3.63859], [40.397526, -3.748097], [40.613206, -3.862933]]",4436,112338
d86c97db-01f6-4ca4-90d4-2a32fc09d5df,"[[40.459281, -3.606079], [40.398103, -3.806276], [40.395714, -3.68414], [40.412116, -3.7028369999999997]]",1301,309232
b2b3453b-dbe9-47dd-ac97-14acc43922c6,"[[40.431894, -3.849588], [40.554003, -3.579664], [40.437821, -3.563148], [40.588579, -3.806295]]",3300,369830
bfa0b503-e2fd-40e8-8d86-aeb0adfe68a8,"[[40.352775, -3.854851], [40.344636, -3.805792], [40.597656, -3.569047], [40.467686, -3.841212]]",3341,402761
b4c2203c-a8d9-4e09-b304-aa9989b55fa2,"[[40.373756, -3.557132], [40.402259, -3.5629049999999998], [40.35275, -3.725098], [40.529456, -3.614373]]",4780,382276
fefbc954-2707-4391-91fe-9949d4df006b,"[[40.608154, -3.637882], [40.396748, -3.831429], [40.408154, -3.697096], [40.494801, -3.884005]]",637,153927
b9df616c-b0b1-44c1-a58f-55dc939fa897,"[[40.506979, -3.73494], [40.342823, -3.743746], [40.475981, -3.862016], [40.545503, -3.6118829999999997]]",2372,402589
3ff8fca0-855c-4fe9-8ecf-9c9341ff0eee,"[[40.482589, -3.609113], [40.549881, -3.719534], [40.411653, -3.798348], [40.592315, -3.876695]]",2800,292377
39887673-7581-4fa0-a61e-7969c382b862,"[[40.419782, -3.775323], [40.429985, -3.654049], [40.508108, -3.778936], [40.459948, -3.837948]]",4064,340484
0298e26d-9a48-40c0-86b3-846882c0c8e4,"[[40.368202, -3.642124], [40.426321, -3.642647], [40.518662, -3.850996], [40.478432, -3.707253]]",4574,90644
2bf8b56f-d518-48a7-90d2-28d367134765,"[[40.564409, -3.600183], [40.386564, -3.647903], [40.573574, -3.610925], [40.554436, -3.8202059999999998]]",1864,135073
431c3936-774b-452e-b1c7-6d6db6f421c3,"[[40.477946, -3.865698], [40.314834, -3.845115], [40.586026, -3.8477040000000002], [40.41165, -3.62984]]",1618,388999
d5a79be0-d0ed-430b-83fb-7f67d4bd2ad5,"[[40.518146, -3.856066], [40.363721, -3.575291], [40.354126, -3.7377849999999997], [40.608851, -3.568637]]",2210,88553
64909b58-564c-4ba8-9dac-b1bd8cd92630,"[[40.346504, -3.74496], [40.527046, -3.727341], [40.539117, -3.641898], [40.593597, -3.825189]]",1460,476250
03a4eecd-d021-4c41-b90f-1d185b7c236f,"[[40.467472, -3.731839], [40.526125, -3.736882], [40.371749, -3.71277], [40.622069, -3.749253]]",3679,213584
45da34e9-339d-4484-a9b6-87b3b43c35cf,"[[40.450028, -3.765015], [40.532194, -3.748919], [40.599407, -3.584377], [40.596933, -3.623548]]",3909,170552
04963e5b-9041-40e2-84de-14a88e1b24c5,"[[40.343978, -3.880242], [40.584283, -3.868331], [40.399475, -3.699488], [40.61205, -3.601407]]",1310,137469
a9dd2364-f152-4691-9896-f6ccc1adad5f,"[[40.633336, -3.688954], [40.371021999999996, -3.774943], [40.614167, -3.699817], [40.544301, -3.685664]]",881,75071
75159145-d0d5-46be-a4fe-2ac79cb7d839,"[[40.564374, -3.786421], [40.380627, -3.887642], [40.56786, -3.86414], [40.641707, -3.643656]]",3579,199762
95915162-1a1d-41d8-a693-d33f198d3f13,"[[40.532348999999996, -3.71936], [40.553352, -3.774587], [40.614577, -3.802694], [40.472366, -3.715626]]",3030,345947
e306ff8d-b01d-4fa7-8135-b10b15fdc0a0,"[[40.522766, -3.764541], [40.564393, -3.718374], [40.642361, -3.885787], [40.360141, -3.846545]]",4249,237601
3e4736d8-adcc-4e5d-9470-31908a309599,"[[40.405019, -3.662679], [40.636034, -3.806496], [40.558047, -3.78844], [40.59882, -3.849283]]",1865,305405
b7cd2a69-0ff7-4aff-82e0-e6c85927032f,"[[40.357917, -3.5704979999999997], [40.501308, -3.561483], [40.572211, -3.8017700000000003], [40.590484000000004, -3.7044509999999997]]",3664,144167
5932e8b9-fe0a-4188-9b0b-b9ab90d2a3a8,"[[40.473312, -3.718019], [40.472161, -3.806771], [40.448504, -3.596442], [40.324716, -3.733397]]",948,407085
c68607b0-c252-4d2e-a489-99bfd9872ae7,"[[40.476736, -3.574804], [40.398465, -3.6029169999999997], [40.563269, -3.604645], [40.516212, -3.5943579999999997]]",4159,132515
a1b3c742-c1a7-48ea-aef6-f1c17ba6e445,"[[40.517904, -3.860442], [40.497634, -3.683335], [40.448112, -3.661688], [40.410474, -3.628689]]",4594,413300
f1c5021c-f372-473e-88c7-82471fc2aae7,"[[40.420947, -3.754169], [40.318854, -3.720231], [40.361995, -3.806969], [40.593885, -3.784206]]",1239,431321
6ba26d29-83bd-4391-b31c-053757877ef9,"[[40.393352, -3.582687], [40.50012, -3.717887], [40.347435, -3.64322], [40.315832, -3.575936]]",3074,241200
a7b08cfc-3f6b-4404-8f6f-ed25898606f1,"[[40.397198, -3.57297], [40.536877, -3.6137610000000002], [40.594219, -3.6909330000000002], [40.414194, -3.663427]]",2573,350017
b1b7778b-8c1e-488e-8ac5-16effc8314af,"[[40.578493, -3.572672], [40.315978, -3.816098], [40.413163, -3.664431], [40.564881, -3.782809]]",1634,420682
10b1744b-225f-4c6e-b21c-7cda6ceb8994,"[[40.430063, -3.767659], [40.386624, -3.615735], [40.488958, -3.592482], [40.329866, -3.787317]]",3230,207316
88d43f70-724a-412a-9203-12f16bf8fc82,"[[40.637968, -3.748641], [40.620985, -3.577165], [40.588611, -3.575793], [40.322682, -3.710588]]",534,490396
bbae5dfb-e949-476e-bbe0-75a6efe30552,"[[40.626268, -3.563263], [40.422152, -3.702349], [40.361605, -3.644451], [40.384555, -3.748738]]",2971,205595
e0d16b59-9098-4900-a959-b430f9333282,"[[40.342833, -3.61259], [40.475403, -3.730587], [40.320141, -3.687337], [40.362025, -3.6168649999999998]]",2588,138474
344973dd-a5d5-4b04-a4ea-7b8c80f89cf7,"[[40.448933, -3.630659], [40.439366, -3.666863], [40.62258, -3.678561], [40.562507, -3.8696919999999997]]",1253,269729
96efea8c-2a67-4e74-8ecf-d4aee73783bd,"[[40.547814, -3.848753], [40.327821, -3.686802], [40.539217, -3.774628], [40.396317, -3.688535]]",2771,230982
e5e4cff3-b8b2-4731-8029-2926e46dfff4,"[[40.563524, -3.789058], [40.472669, -3.8687769999999997], [40.545608, -3.867206], [40.551342, -3.69496]]",3190,401656
bd8dbe44-46b1-4610-9554-3336daf667d3,"[[40.529099, -3.579552], [40.609313, -3.870292], [40.612178, -3.832637], [40.629858, -3.721623]]",3735,194290
0d9cf73f-4555-484d-891b-b70444e1fc6a,"[[40.393515, -3.766296], [40.330009, -3.814139], [40.436955, -3.824904], [40.596014, -3.818256]]",3850,413232
a53c5377-518c-4ce0-be1e-a5b865b29cbe,"[[40.334157, -3.709288], [40.359732, -3.886955], [40.462817, -3.8249839999999997], [40.605081, -3.885671]]",858,155847
ab9d5df7-0b32-4249-9e4d-b527db3a8442,"[[40.572033, -3.875455], [40.410711, -3.583711], [40.433658, -3.637736], [40.456334, -3.820202]]",3496,117387
54da6038-357b-401c-abcd-90c8c74597df,"[[40.485759, -3.838918], [40.608197, -3.650436], [40.446222, -3.600657], [40.592262, -3.6766550000000002]]",1041,251621
20edf621-7d1b-4544-9709-7fa6a1a6e8c4,"[[40.324494, -3.744661], [40.588361, -3.6221259999999997], [40.494194, -3.600671], [40.548304, -3.603238]]",2947,188507
a7f2bd97-4ed7-449d-b464-83ec9cee1805,"[[40.349861, -3.556434], [40.359456, -3.735094], [40.461129, -3.829111], [40.316623, -3.63144]]",3451,142476
2769e1ab-9da2-46c4-9b6f-c8681402aab7,"[[40.486023, -3.747089], [40.393939, -3.627283], [40.604558, -3.8524149999999997], [40.459262, -3.868267]]",4429,191921
45b9063c-1c27-4f1b-9460-087563a234fa,"[[40.613008, -3.566192], [40.474103, -3.870103], [40.481115, -3.8165620000000002], [40.600298, -3.733624]]",4394,117675
9711bdb9-01a5-4ea5-87b1-22b7fc0f314b,"[[40.478115, -3.8644439999999998], [40.453779, -3.854263], [40.44052, -3.8546709999999997], [40.322856, -3.704058]]",2325,61184
06c87572-a74b-4c9b-b442-78203b98c090,"[[40.415805, -3.648273], [40.356506, -3.701911], [40.382064, -3.755737], [40.62024, -3.566578]]",3560,464635
580639c3-0702-4c4a-96d1-c354740388d6,"[[40.490362, -3.634344], [40.403445, -3.813946], [40.635093, -3.815271], [40.325333, -3.67579]]",4164,325429
8e56190e-7a98-499a-8a18-1151266d9f94,"[[40.615237, -3.67005], [40.626012, -3.827817], [40.398149, -3.635067], [40.363305, -3.693709]]",815,120706
fb437b55-88ae-49bd-9152-dbb1dd8b5530,"[[40.608555, -3.585716], [40.462958, -3.7730319999999997], [40.39999, -3.590197], [40.617312, -3.7674529999999997]]",1676,74655
d18dc4b2-4f05-4c82-b547-cfd7ec0e5723,"[[40.341663, -3.825568], [40.584752, -3.757344], [40.347721, -3.8498419999999998], [40.490376, -3.835709]]",3656,336392
dff7e19e-0e51-4a2d-922e-1f08f9f8914c,"[[40.527663, -3.80721], [40.619257, -3.687033], [40.593, -3.609169], [40.527524, -3.649615]]",1529,203711
39681bb9-3372-4453-b23e-4b18877c5099,"[[40.640906, -3.625423], [40.354719, -3.730239], [40.539611, -3.81136], [40.343186, -3.577064]]",4729,162902
48c1146a-cc72-4f8e-93b6-ebe8c0776465,"[[40.573065, -3.80413], [40.501165, -3.637332], [40.58317, -3.650022], [40.398207, -3.804895]]",4525,82686
82848218-bc0c-458b-b2da-74e62935c829,"[[40.402411, -3.732135], [40.631309, -3.75], [40.617907, -3.748075], [40.535627, -3.613897]]",3977,306276
2ac27b6e-2274-435e-9c3f-d41348af2b0d,"[[40.533089, -3.697028], [40.520114, -3.880572], [40.329105, -3.844131], [40.461532, -3.821909]]",3551,290429
0297567f-7100-464f-99ff-45a42efe8468,"[[40.5487, -3.78072], [40.375159, -3.626232], [40.625404, -3.883795], [40.575032, -3.671472]]",1660,300913
ae9d2ffa-70f8-4438-9629-980720a21018,"[[40.563127, -3.734146], [40.534077, -3.820365], [40.639078, -3.5662089999999997], [40.316336, -3.791721]]",1408,437750
2f352e2b-f9d9-479e-86fb-5b51df95ec54,"[[40.335881, -3.618181], [40.527012, -3.849816], [40.606939, -3.711558], [40.469454999999996, -3.630453]]",1929,206977
7645661e-0121-49c8-b52d-874a316a83e8,"[[40.330504, -3.604548], [40.598766, -3.6780530000000002], [40.434088, -3.855813], [40.535537, -3.60242]]",3845,401042
9c7235ef-f25b-4fa1-97a1-c44365aad7c6,"[[40.513216, -3.758859], [40.354086, -3.6601239999999997], [40.581146, -3.745287], [40.601907, -3.717289]]",4341,275568
0898564f-8efa-4d7a-bec6-2afacea981bd,"[[40.510428, -3.7022909999999998], [40.550874, -3.852816], [40.563169, -3.568531], [40.547317, -3.749267]]",4045,354503
fa92e9b7-f6b5-4c9d-8197-d3803f8b7548,"[[40.572033, -3.77046], [40.330035, -3.845946], [40.444901, -3.630898], [40.315391, -3.748738]]",1854,341729
52400591-8752-47c0-a0ae-684b753eb7f5,"[[40.520001, -3.57534], [40.632946, -3.840878], [40.557013, -3.584684], [40.456974, -3.8086789999999997]]",2140,170908
c5a5a403-3854-4b50-a3ae-fc12277ef3ac,"[[40.474895, -3.847089], [40.430629, -3.860489], [40.313575, -3.67568], [40.547384, -3.837083]]",2643,144001
fcbed7ca-b76d-46cd-b858-a381f2fc8ca3,"[[40.610729, -3.853892], [40.324629, -3.765793], [40.553035, -3.60769], [40.383675, -3.796563]]",2322,344740
ece2b973-010c-4d92-b2fd-da9555991651,"[[40.485487, -3.850828], [40.640288, -3.7320729999999998], [40.633625, -3.685892], [40.559227, -3.756082]]",1654,92004
222155b6-0c9a-45a7-a138-176342e4282d,"[[40.376337, -3.563568], [40.610312, -3.816623], [40.551562, -3.579079], [40.435683, -3.746664]]",1158,279659
bfe49146-dbd6-4575-8479-36077e761e46,"[[40.463905, -3.662542], [40.461092, -3.603643], [40.485748, -3.76075], [40.58373, -3.855059]]",3376,98570
7123164a-7417-4378-a40b-5bb308ff01da,"[[40.639354, -3.691756], [40.636129, -3.5825709999999997], [40.434703, -3.632478], [40.406263, -3.649453]]",3816,63838
a7401917-2eb5-42a7-8a08-daebe75483b6,"[[40.45317, -3.69373], [40.333559, -3.749865], [40.345102, -3.7523619999999998], [40.484642, -3.646096]]",2419,406186
3249f86e-5141-4720-b358-7de5c7c27283,"[[40.583772, -3.876616], [40.352904, -3.631898], [40.32076, -3.685854], [40.31283, -3.8399229999999998]]",1993,411092
a50aa566-6ef4-4e93-ac39-4f2d1394b386,"[[40.462612, -3.74597], [40.48391, -3.695915], [40.634681, -3.596589], [40.499054, -3.860185]]",3544,338314
81a15b2e-f1cd-4b80-916e-9d272f418dbb,"[[40.425334, -3.875293], [40.535094, -3.730309], [40.617498, -3.88702], [40.586854, -3.665425]]",4365,337122
40e6f152-d839-4626-a196-1e7cf73ae4b6,"[[40.460101, -3.7744869999999997], [40.469401, -3.856305], [40.478741, -3.799545], [40.471152, -3.639476]]",3135,368999
262a04e7-6ead-48de-8d18-492cb6465aa9,"[[40.483, -3.850956], [40.636516, -3.633547], [40.324307, -3.740506], [40.501913, -3.590882]]",2940,362308
72d47b7f-e9e4-45e3-accb-b1539fe0dd65,"[[40.5206, -3.580758], [40.338466, -3.701184], [40.506168, -3.724221], [40.620274, -3.591062]]",4462,337150
65b34e3c-b2bd-49b7-acaf-b9968a99e8e4,"[[40.316066, -3.7957419999999997], [40.364036, -3.618638], [40.568557, -3.627345], [40.535154, -3.746354]]",2220,69793
3e98963d-9f82-4509-bb2a-aca267c1230d,"[[40.606498, -3.826858], [40.59547, -3.860996], [40.401776, -3.7652419999999998], [40.407881, -3.670867]]",1089,363407
6c465f8f-721a-4e9d-a583-926071dc83e6,"[[40.421779, -3.866835], [40.524041, -3.664904], [40.412723, -3.787994], [40.386809, -3.883561]]",4733,371528
a88b7829-3dca-4756-a092-447b27d915a4,"[[40.530114, -3.8475729999999997], [40.454469, -3.6520859999999997], [40.362558, -3.776664], [40.515681, -3.667786]]",4381,361552
dd454614-e9cc-4451-88fb-d76c5311eb60,"[[40.317487, -3.70241], [40.602628, -3.654944], [40.482196, -3.732458], [40.323427, -3.557515]]",1874,246125
6dee1d6f-1215-4440-a8ca-efa289d743de,"[[40.600873, -3.752271], [40.44971, -3.608145], [40.396264, -3.593107], [40.635962, -3.572426]]",3827,198505
bdd9c8ff-080c-4c26-b903-4397dcde7db3,"[[40.63509, -3.851105], [40.434291, -3.728131], [40.328053, -3.642368], [40.626087, -3.583017]]",4048,483708
8df8002e-6f6a-4908-9b86-3536e8d547be,"[[40.351166, -3.885145], [40.367638, -3.88327], [40.451739, -3.785285], [40.550337, -3.59696]]",2563,460219
6326eb0c-d46f-4a64-9e52-b5fc27cd7eb5,"[[40.459323, -3.880417], [40.518947, -3.672206], [40.636278, -3.717955], [40.348179, -3.656285]]",1550,461884
3a463806-1cf6-44eb-bd20-c3cb52c9eb99,"[[40.530406, -3.806473], [40.614204, -3.725929], [40.504666, -3.799566], [40.616131, -3.84]]",1784,409741
923c963e-a6df-4102-a715-54be0978287c,"[[40.554428, -3.682483], [40.602348, -3.789007], [40.49965, -3.602993], [40.41159, -3.675917]]",811,410428
f097e5f0-da88-4f6f-8fe1-1d0fd9531970,"[[40.342045, -3.736012], [40.398274, -3.565206], [40.34629, -3.695426], [40.486725, -3.751166]]",1219,110451
e445b2fe-539c-466b-963d-8130ecd684a0,"[[40.626464, -3.614763], [40.618994, -3.557289], [40.386668, -3.608141], [40.4971, -3.624346]]",1610,411561
cdfe8284-6b49-45e4-be0b-b7c3160b8494,"[[40.636019, -3.58603], [40.312343, -3.808668], [40.613532, -3.714236], [40.522301, -3.851452]]",2884,82748
712bd730-fc27-428f-a055-ffc107cdf6d3,"[[40.540196, -3.608391], [40.594313, -3.62483], [40.624936, -3.615027], [40.319353, -3.8756969999999997]]",1974,475676
4b36802d-8a00-48fa-bb82-97cb03bb4746,"[[40.504947, -3.867012], [40.532122, -3.680536], [40.53253, -3.745318], [40.355283, -3.802037]]",4001,160615
a42d0d53-425c-436e-8e23-90764a7c2f5f,"[[40.465081, -3.565429], [40.349956, -3.814838], [40.463835, -3.734136], [40.543489, -3.739091]]",3899,104559
b5eabcc6-da71-4732-a1ff-f80d9c4c7dcc,"[[40.500388, -3.780687], [40.629664, -3.612931], [40.455577, -3.586928], [40.404685, -3.808194]]",630,369317
a5f9a6c7-44db-4bca-8fe6-1037b3dfc575,"[[40.611908, -3.738405], [40.476866, -3.710938], [40.421878, -3.614551], [40.352604, -3.572394]]",2093,205119
e1a23910-4561-4cf3-9acc-e7b422bcaca9,"[[40.557512, -3.7767020000000002], [40.371223, -3.8789569999999998], [40.574145, -3.628049], [40.564931, -3.851212]]",2451,314250
1c0fe9da-4741-4c2b-b213-7e9ed9eca5f5,"[[40.517945, -3.783047], [40.444959, -3.83224], [40.355732, -3.626073], [40.531482, -3.68298]]",1277,335307
20566c05-114f-4b9a-b96f-c92802b88abd,"[[40.607154, -3.593613], [40.506875, -3.614063], [40.466292, -3.559462], [40.605304, -3.5641689999999997]]",3756,365249
ac613899-86f9-404b-a132-7175c794f1ac,"[[40.321399, -3.74558], [40.382337, -3.762511], [40.460998, -3.661242], [40.466835, -3.725663]]",3754,414894
24c783f9-9a41-4dbd-8c24-a89047a5a94a,"[[40.627838, -3.7931049999999997], [40.417726, -3.751895], [40.530873, -3.830891], [40.553441, -3.885268]]",4790,260308
5b82d5a2-3722-4dde-9cfe-594b59fc55d4,"[[40.565162, -3.777173], [40.353384, -3.576548], [40.548673, -3.650914], [40.336013, -3.8625119999999997]]",4522,132334
84061a56-5056-433a-8d75-7450e4737a2a,"[[40.54312, -3.759605], [40.354506, -3.726168], [40.342392, -3.800729], [40.484752, -3.6804639999999997]]",2989,185140
009cebf3-f28a-424e-bbb1-10b634a73fee,"[[40.547068, -3.826632], [40.636745, -3.860668], [40.545864, -3.749727], [40.474073, -3.7567]]",4457,184825
1714fa64-6423-4f99-be61-5896f9aecfaa,"[[40.39129, -3.77612], [40.359617, -3.610168], [40.489673, -3.722804], [40.583345, -3.858647]]",1961,276104
b8d619d7-cd08-4de5-9fb3-7858e6dc6075,"[[40.484032, -3.621252], [40.570578, -3.650223], [40.588749, -3.664913], [40.419105, -3.800034]]",4972,297171
598bdeb5-afb3-4ab2-9bee-4589c5f01070,"[[40.599059, -3.785498], [40.619772, -3.563568], [40.504945, -3.750388], [40.56837, -3.800824]]",4046,400712
1c486a69-1d61-4117-bc39-c08731b974d1,"[[40.640465, -3.749616], [40.345543, -3.610909], [40.583842, -3.80275], [40.492922, -3.608952]]",2732,293610
5c62a1e5-5a86-4053-b5e8-969d41050544,"[[40.356146, -3.834568], [40.48648, -3.659375], [40.518924, -3.705497], [40.604428, -3.845221]]",1372,469456
7a4752d4-bfae-4ccc-991c-487113909372,"[[40.574837, -3.564626], [40.592965, -3.659884], [40.61464, -3.848699], [40.62754, -3.820494]]",3320,461151
0ea6f5ac-1db8-4b13-af63-90fdc4093f45,"[[40.399034, -3.679646], [40.407595, -3.700298], [40.527831, -3.879658], [40.640796, -3.850387]]",1169,258825
2441946f-5f96-4ed2-bcf4-e2bc66817b13,"[[40.575877, -3.856528], [40.588823, -3.738708], [40.46511, -3.864004], [40.343433, -3.654535]]",2820,252440
db9d2475-b2ab-4061-8037-cae21caad5ae,"[[40.561787, -3.8599069999999998], [40.608155, -3.557017], [40.525577, -3.761934], [40.612369, -3.88306]]",2200,180498
ce5ee28b-997f-4187-9600-c96e9a529ed0,"[[40.36234, -3.821784], [40.576821, -3.6496589999999998], [40.313262, -3.846314], [40.498111, -3.78798]]",4016,452331
a424ee68-dd51-4c4d-8e64-bc24673fa3b4,"[[40.350552, -3.688567], [40.34107, -3.635996], [40.328825, -3.668132], [40.366065, -3.594677]]",3797,431510
722b65cd-3b96-48f5-b5a4-3bd9af29edf8,"[[40.409196, -3.6693569999999998], [40.606239, -3.617223], [40.35649, -3.631381], [40.586237, -3.697138]]",4252,69016
d7f33f41-1516-43c3-90a4-1631613fdcb3,"[[40.523332, -3.580899], [40.312832, -3.738647], [40.527719, -3.728291], [40.462843, -3.759098]]",3822,281362
5202d9cd-7584-41de-87c3-a2e529eea395,"[[40.427055, -3.578145], [40.424552, -3.865444], [40.358265, -3.6949300000000003], [40.559508, -3.580067]]",4578,295813
85204cbb-7e5c-486a-a1c2-f34ef04368bf,"[[40.426641, -3.65485], [40.512793, -3.86898], [40.639129, -3.822581], [40.627263, -3.8713]]",1910,217570
8c1f30bd-64a8-4644-acd3-44c04dd3f502,"[[40.579973, -3.635766], [40.458727, -3.6403], [40.331963, -3.5793340000000002], [40.417108, -3.776592]]",4832,426271
4b79927c-64d0-487e-9bd8-8b4f2bcf4a13,"[[40.601013, -3.632878], [40.53596, -3.680897], [40.580298, -3.859434], [40.38637, -3.621363]]",2148,299739
79537b57-2509-4d28-8147-f42ee42d9df3,"[[40.515691, -3.850384], [40.563273, -3.587606], [40.626439, -3.632332], [40.550246, -3.641975]]",1061,330732
5bfb3894-dea5-4e7a-ad91-5d3422e4af45,"[[40.634754, -3.881393], [40.493526, -3.698013], [40.457112, -3.709097], [40.393279, -3.650537]]",1659,464517
862aed2a-70cb-4caa-bdde-ca513387b01a,"[[40.436538, -3.642134], [40.444918, -3.5899900000000002], [40.607441, -3.780442], [40.614841, -3.626619]]",3129,57539
ff7cf5ea-b274-4574-8d21-4806526f6375,"[[40.621605, -3.741329], [40.348557, -3.813894], [40.53615, -3.82846], [40.348339, -3.829568]]",4881,123099
195cea7d-c4f5-4550-be22-fd959416432d,"[[40.3221, -3.845979], [40.390198, -3.5639000000000003], [40.388025, -3.64293], [40.424658, -3.788118]]",2001,158552
fdd9a4a6-b558-43c8-854f-d990d7f93d07,"[[40.54479, -3.871291], [40.517455, -3.77125], [40.438177, -3.828561], [40.642599, -3.68591]]",2267,260176
09ef8fdd-34f2-4065-ab12-de54059b27cf,"[[40.340942, -3.705674], [40.362272, -3.800625], [40.324653, -3.870109], [40.639302, -3.84173]]",2805,375133
