ID_Vivienda,Coordenadas,Fecha_Compra,Fecha_Venta,Precio_Compra (€),Precio_Venta (€),Superficie (m²),Habitaciones,Baños,Tipo,Distrito
ccfe1a4c-958e-4b56-b831-02a7c3bbf314,"40.469589, -3.850978",2019-03-16,2020-10-04,880331,541087,132,5,3,Apartamento,Carabanchel
1ec697fd-d52c-44e5-b954-8bd21740526b,"40.623937, -3.656378",2015-05-27,2021-09-26,640695,311769,124,3,1,Piso,Ciudad Lineal
47adcca6-dbdb-4f60-8553-10dce82a46f6,"40.318442, -3.746109",2019-10-09,2020-04-12,395536,615349,142,2,2,Piso,Tetuán
10bf4236-7022-4b96-a63f-d64180d3207f,"40.575474, -3.868839",2015-01-22,2020-10-18,708650,676421,63,4,3,Dúplex,Fuencarral-El Pardo
ae2a9d08-b547-407f-ba7e-5a921e50a3cc,"40.508992, -3.622171",2018-10-13,2023-09-12,521063,958889,105,4,3,Piso,Ciudad Lineal
c930cc85-6fba-4ce6-b07a-016834588101,"40.516834, -3.737274",2019-11-07,2024-01-26,865021,574608,182,2,2,Dúplex,Centro
40d2b2e9-1cf3-4863-8d40-b9abe41fa7d6,"40.445053, -3.761238",2017-09-19,2023-03-08,357382,287398,61,5,2,Apartamento,Usera
5cb19da7-f464-491a-a068-607e4309e1de,"40.388258, -3.601517",2015-01-10,2024-10-23,522037,645046,96,4,3,Dúplex,San Blas-Canillejas
7969311a-0390-4bb4-960f-63abe33f784f,"40.548274, -3.677981",2018-12-16,2022-02-02,485403,222861,184,4,2,Dúplex,Retiro
d38ef70f-5fbd-4b75-b5dc-d44f90f44e65,"40.497457, -3.704293",2015-06-20,2022-04-09,842207,355566,166,3,2,Apartamento,Latina
cbdc2132-cc83-4448-92ac-faaa3abce29c,"40.345954, -3.698731",2018-01-10,2022-02-21,640435,382400,149,2,3,Ático,Puente de Vallecas
ef69a771-24f2-4578-8fef-bf730050fa70,"40.558117, -3.60396",2015-12-05,2022-11-25,128507,724018,118,3,2,Ático,Fuencarral-El Pardo
c5e511c8-ceeb-408f-b71d-d9604e8a10fa,"40.617409, -3.586752",2019-11-24,2022-10-17,778411,600064,65,5,3,Apartamento,Usera
fa0a588b-69a9-43db-87d5-17c27c165187,"40.315093, -3.784851",2019-06-18,2020-02-12,377909,949857,122,1,3,Ático,Villa de Vallecas
6a5482fa-a654-4b4e-9f1a-19493662335c,"40.454496, -3.571134",2015-09-07,2023-11-07,311774,823331,145,4,2,Dúplex,Carabanchel
5603b3f4-f510-49e3-a59a-877042f6d61b,"40.54921, -3.630109",2015-10-19,2021-01-24,495857,651650,189,5,2,Piso,Villa de Vallecas
28c8f2dc-85cd-41a8-a824-4fc06d7a8255,"40.557439, -3.845467",2017-06-26,2020-09-12,724207,954183,184,3,3,Ático,Puente de Vallecas
a0a75871-6b3e-4c76-9eaa-c8a2741578e6,"40.457641, -3.686812",2019-11-22,2023-06-19,922989,445024,124,5,1,Dúplex,Latina
53b353e9-137e-4288-b4d9-00e587179ec9,"40.325796, -3.673469",2016-10-17,2020-04-03,477758,205968,120,2,2,Ático,Barajas
c359aa25-2fd6-4ec4-9df0-54b573b13793,"40.571877, -3.854649",2016-09-18,2020-07-23,440312,105570,110,2,3,Chalet,Puente de Vallecas
8728e93f-15b4-4cc9-99ac-0b78430465ea,"40.42136, -3.803112",2017-06-22,2022-09-11,392138,427494,87,4,3,Ático,Carabanchel
814107c0-f8bc-4d48-a538-61feb02e27a7,"40.549069, -3.749528",2015-10-19,2024-10-05,479622,430435,96,2,2,Dúplex,Villa de Vallecas
73d20695-7754-492c-91e0-7a7272211b50,"40.319638, -3.812207",2015-05-21,2024-07-15,139834,818675,139,4,2,Piso,Vicálvaro
aaacf5b7-732f-4903-bf83-14a728763467,"40.565395, -3.676326",2018-06-20,2020-06-05,218394,314475,158,5,2,Piso,Arganzuela
ffd44054-2f35-4dcb-a293-1f40f365096a,"40.561686, -3.862598",2018-01-13,2021-05-12,202477,833601,166,2,3,Apartamento,San Blas-Canillejas
02f23f60-cd0c-43fe-a13a-c01cdd35d9f1,"40.529201, -3.635099",2018-09-09,2024-01-21,834506,733512,128,5,3,Apartamento,Usera
c7fd96c7-11a4-4fc5-8a53-863184c0645f,"40.3985, -3.802275",2016-11-21,2022-04-18,214561,573487,101,5,2,Piso,Carabanchel
810934ef-278a-4830-b7b3-184fbe6be944,"40.507784, -3.68612",2019-02-18,2020-04-22,816117,424641,193,3,2,Ático,Moncloa-Aravaca
10f766ee-88f5-47b1-bcbe-a7c439da92f0,"40.592043, -3.789507",2017-03-07,2021-01-05,438715,871328,57,2,2,Piso,Retiro
e785fc79-0b26-4cfb-b3f7-cd82bf5e0e6e,"40.330893, -3.568356",2018-10-24,2023-01-18,138365,222888,172,3,1,Apartamento,Ciudad Lineal
0da97067-c6dd-4e5b-a54c-4b82fcba60ce,"40.463812, -3.758266",2019-01-29,2022-09-29,774694,765631,95,1,2,Apartamento,Chamartín
765c04fb-fc0e-4d6f-9bcc-8dacab06fb34,"40.615612, -3.772197",2015-11-18,2020-07-10,493417,505227,51,3,2,Ático,Retiro
65e5dff9-b898-434a-92b3-811d1a068265,"40.467763, -3.860643",2015-02-14,2023-03-17,430153,329348,72,3,2,Ático,Tetuán
f2213b0c-635b-4861-b901-a5dfcc3aebf1,"40.357337, -3.630575",2015-07-31,2022-02-06,474598,585633,98,2,2,Piso,Vicálvaro
57fc57a1-bcc5-4664-8bb1-4a017b333b0d,"40.523817, -3.596172",2016-09-29,2022-06-13,766796,353138,39,2,1,Apartamento,Hortaleza
2600621f-9349-4890-8708-f28908c1da0b,"40.429754, -3.636858",2017-06-20,2024-02-19,886703,994129,102,3,2,Chalet,Chamartín
0d8ee578-6030-4e15-9de1-49c2ff056504,"40.632277, -3.632546",2019-07-22,2022-02-07,309686,644529,135,1,1,Dúplex,Salamanca
f958c902-3647-4721-b733-c7c53bc679d3,"40.35702, -3.795605",2015-10-06,2023-09-20,715067,588606,90,5,1,Chalet,Ciudad Lineal
9b5278c0-e3f2-447a-84c7-11543be6f0b6,"40.45471, -3.626583",2015-06-14,2023-11-02,982741,831702,72,3,2,Apartamento,Salamanca
ea41e32a-89ce-46e7-8b44-20366beddb88,"40.392635, -3.658365",2017-01-28,2023-04-25,703876,983847,64,5,3,Piso,Latina
052e5506-afa8-4900-93e6-84e9d3bcdea5,"40.355903, -3.81068",2018-01-12,2022-07-09,250557,379487,98,5,1,Apartamento,Salamanca
7bad62e7-69d6-4d55-aeea-c07b5ca0f6fd,"40.54806, -3.699542",2016-07-08,2021-04-04,646551,241054,133,3,3,Dúplex,Usera
9bbad471-c0ae-400f-bd0e-aef9c8cf2d1f,"40.472318, -3.793496",2018-06-30,2020-09-22,175129,146359,100,1,3,Dúplex,Chamberí
5a97ecb9-450d-4047-bdf8-399934014ff6,"40.559004, -3.830795",2019-09-06,2023-05-15,532705,252201,44,3,2,Dúplex,Hortaleza
295550ae-e153-4f1a-950b-15ac48f0fa58,"40.505161, -3.612932",2018-10-14,2022-09-08,466764,476721,159,3,3,Chalet,Centro
1cfd4dae-6cfa-413f-ba63-6696c05386f4,"40.638981, -3.627283",2015-11-23,2021-10-06,470576,245213,114,3,1,Ático,Puente de Vallecas
ba1000cb-4d01-4686-ac33-8edfe60df5d7,"40.404905, -3.610209",2019-10-22,2024-08-26,947704,341499,87,4,2,Piso,Tetuán
1e393b86-6b87-4668-a2c3-c915b4ff24b5,"40.318736, -3.634229",2019-06-20,2020-02-29,492567,301566,71,1,2,Chalet,Chamartín
466ecdbf-c796-4aaa-b426-944714b1096d,"40.604139, -3.835006",2019-09-09,2022-02-08,273518,505473,69,3,3,Ático,Villa de Vallecas
abc3c785-c640-453b-9be9-e551af2678fd,"40.593582, -3.628304",2016-09-09,2020-01-28,890659,287685,144,2,1,Dúplex,Tetuán
05923ea5-724e-4f66-a12a-4f860cb17846,"40.374141, -3.604832",2019-11-01,2021-06-24,731367,988940,37,2,3,Ático,Tetuán
fa653900-36a2-42d5-8005-056afa20648b,"40.622585, -3.638417",2018-09-15,2022-03-06,400034,477138,185,2,2,Piso,San Blas-Canillejas
8b9d4693-0b4e-434a-98f5-5bc5e01b37cf,"40.431122, -3.657762",2017-12-23,2020-08-08,936436,112526,93,5,2,Ático,Centro
6bf6e280-10af-4297-b258-3cfcea70d133,"40.394622, -3.737437",2016-05-03,2022-12-24,870072,840528,43,1,2,Piso,Hortaleza
09e3ee57-f730-488a-bbb8-e83539e7a0aa,"40.505415, -3.557527",2016-12-14,2020-07-15,397800,492996,96,5,2,Ático,Ciudad Lineal
f24d63c2-f894-491f-a012-f7ddd1c94774,"40.610895, -3.838799",2016-07-21,2020-01-04,254481,226816,43,1,3,Piso,Salamanca
2b6c9840-bbb0-4929-8193-8f9809787e4c,"40.431364, -3.63859",2019-04-27,2024-11-24,409229,737874,106,1,3,Chalet,Villa de Vallecas
5d265705-0d08-43d7-a0e0-de0e1e7d837a,"40.463933, -3.586751",2016-02-24,2021-04-27,995350,209493,87,4,1,Chalet,Fuencarral-El Pardo
67c6beda-ecdc-4e8b-9dfc-ee9123b5eac5,"40.552046, -3.715613",2017-12-04,2021-12-26,190378,905238,194,3,3,Dúplex,Chamartín
1c005ab8-c140-4bfb-92e2-362db5d678a8,"40.366902, -3.64561",2019-10-08,2020-09-06,404251,282665,49,4,1,Apartamento,Usera
f7f1485b-e99a-4887-9c52-727ac5df0b77,"40.495226, -3.833057",2017-10-24,2020-11-26,439343,122793,164,5,1,Piso,Salamanca
eb2f51e9-27eb-458c-980b-37e6f18c7174,"40.554719, -3.663217",2017-12-26,2024-09-03,394790,197547,42,2,1,Chalet,Usera
d0171516-f3f8-4eb7-b6e9-250d7886310e,"40.495553, -3.778063",2016-08-12,2019-12-13,946907,844250,178,4,1,Piso,Chamartín
ec688d88-cdf7-4749-a9dd-21a27d197c53,"40.479392, -3.647685",2015-09-11,2021-12-22,811939,163043,80,4,1,Apartamento,Arganzuela
b00ae95f-132e-4e63-9cff-574898f1cb47,"40.625724, -3.626851",2018-01-20,2021-08-26,193611,356262,175,3,1,Chalet,Usera
99659343-e07c-4808-958a-d27c6a2cc03d,"40.354865, -3.82101",2017-05-18,2024-11-29,383758,128992,71,3,3,Ático,Puente de Vallecas
8df79188-5efa-4080-a9a7-dad482399dac,"40.509633, -3.67628",2016-12-23,2021-01-15,525905,692941,173,2,1,Chalet,Chamberí
28582ff5-0730-4b66-a8c6-977e2b542837,"40.380679, -3.869076",2017-03-13,2024-06-06,354747,420759,38,5,1,Dúplex,Puente de Vallecas
d7c6458f-9845-4780-8d1c-4e84543a9b2e,"40.411165, -3.862904",2016-10-31,2024-01-01,581557,108881,105,1,2,Piso,Fuencarral-El Pardo
bc73baf4-4090-49c2-a5b5-bf03101ba9fc,"40.369758, -3.55805",2015-06-28,2020-12-27,571521,934959,199,3,3,Piso,Fuencarral-El Pardo
fe21a16a-7025-4d3d-b571-1a6cbc8b0f89,"40.606842, -3.814271",2016-07-13,2021-10-20,457223,396475,119,4,1,Ático,Usera
42229fe9-758e-4a0c-a851-4eea5a5b315f,"40.442127, -3.861037",2016-05-24,2023-01-08,902734,384718,87,1,3,Chalet,Puente de Vallecas
18fb9a4b-6108-4b91-807c-d3a3b8f131a7,"40.498536, -3.62642",2017-09-28,2023-11-22,681238,622353,162,3,1,Piso,Fuencarral-El Pardo
1bc6823c-e76d-4a7e-97ee-6ff10e2454d9,"40.510135, -3.579343",2015-08-31,2020-08-03,440787,729151,144,5,2,Ático,Usera
9eab561b-f9d5-41d3-9317-706ddbef5a06,"40.58293, -3.851168",2019-06-12,2024-11-17,907297,172950,71,4,2,Chalet,Moratalaz
4ad55548-3785-4027-93d4-c79858d9fa2e,"40.41882, -3.858887",2019-03-14,2021-10-13,317975,251416,134,2,1,Apartamento,Moratalaz
240d6077-39c9-4ee4-ad3d-779647f0c232,"40.577951, -3.877995",2019-05-29,2024-06-18,502112,495697,200,4,3,Chalet,San Blas-Canillejas
9b63152c-3a23-42f2-a03a-c87a7aba2262,"40.392846, -3.645922",2017-11-19,2024-01-12,796608,226602,88,3,2,Apartamento,Usera
78dbb6c5-5a1c-4557-9712-936b08a6f426,"40.420273, -3.883374",2015-05-16,2021-07-22,294969,646886,193,1,1,Dúplex,Tetuán
1019f25e-deb0-4921-b833-7653d76a5790,"40.533634, -3.712648",2017-01-24,2023-02-21,932947,665119,61,3,2,Apartamento,Moratalaz
316df468-09c6-4efb-8674-22c75ab965be,"40.501965, -3.560014",2017-10-07,2022-02-15,797282,107413,37,4,2,Chalet,Barajas
3d43f3b5-1ad1-4911-a473-6692c99b16a5,"40.596469, -3.680279",2016-03-05,2024-08-05,897444,377347,197,4,3,Ático,Moncloa-Aravaca
761be4df-fed2-4562-bd1b-a4e7e021b680,"40.439046, -3.821216",2016-10-15,2021-10-07,742264,144815,87,3,2,Apartamento,Centro
80f94e93-0774-46f0-8649-0e4071b7021c,"40.538389, -3.871053",2015-08-09,2022-10-05,124502,587571,64,4,3,Chalet,Retiro
101964d5-1a06-48bc-abcd-8397c6c852e1,"40.541444, -3.656104",2018-01-15,2023-11-04,449655,919422,169,1,2,Piso,Carabanchel
e0851c93-5a10-4c2e-8b6e-72112d752f98,"40.627307, -3.877947",2018-10-06,2023-04-01,828234,524886,35,4,3,Dúplex,Centro
eee460f0-41ac-4e44-acdf-fadb4b418c0a,"40.495692, -3.706776",2015-11-02,2023-07-11,803225,554150,122,5,2,Apartamento,San Blas-Canillejas
c32f8e77-2d37-436e-b503-6acc8b2db709,"40.360864, -3.772053",2017-04-18,2024-02-23,102519,797432,35,2,2,Ático,Carabanchel
b648a79a-4342-449f-80e1-b2990497730f,"40.384555, -3.748738",2015-12-05,2023-10-23,968055,140593,134,1,2,Ático,Ciudad Lineal
ed84a5b2-8b99-4114-bdef-55801ca8da82,"40.557817, -3.85188",2019-02-20,2024-07-18,944925,759433,46,5,3,Dúplex,Moncloa-Aravaca
b1f1f89e-d278-43ac-9419-6d8e73499cde,"40.585457, -3.851344",2017-02-23,2020-06-03,882566,562271,128,2,2,Piso,Ciudad Lineal
3f282fe5-867b-4ef7-a68f-52a07b593e78,"40.481545, -3.562727",2018-10-29,2022-09-09,539336,206504,102,5,2,Chalet,Centro
cfa747c6-b32a-4a66-95a7-ac86103be8e4,"40.327872, -3.723085",2017-02-19,2024-11-30,206345,195872,33,4,3,Chalet,Puente de Vallecas
89f9b3e5-6305-4585-bd68-8c1ea31c85de,"40.586562, -3.847375",2016-08-10,2021-12-06,420549,327763,114,3,2,Dúplex,Villaverde
9fc97a5e-60e4-4790-8926-fce246f837f0,"40.495948, -3.803036",2019-07-22,2024-01-04,657325,374118,192,3,2,Chalet,Usera
7ae408e9-3485-45b7-89e1-b44d8e3ca69d,"40.503935, -3.763064",2016-11-16,2023-03-15,591368,993668,137,3,3,Chalet,Puente de Vallecas
1199dfba-91c9-412d-96d0-6f3b40ab57e0,"40.398405, -3.757873",2015-09-06,2024-02-10,367337,619096,101,2,1,Piso,Latina
32ca1cc3-3c02-44dc-b346-bacdd9d74243,"40.57986, -3.635554",2018-05-13,2023-04-09,891711,152032,108,5,3,Dúplex,Salamanca
87804cef-3908-4c4c-824a-318daae9e5eb,"40.608345, -3.796054",2019-10-19,2022-03-15,604553,535198,91,3,3,Piso,Usera
2794bce8-beef-4197-8871-d5915934c997,"40.395559, -3.699387",2018-09-01,2021-09-02,414336,761669,117,5,1,Ático,Vicálvaro
3b2caf0c-761a-42cf-8a43-c3be4db57532,"40.357377, -3.696657",2019-07-14,2022-06-04,430964,369245,122,2,2,Piso,Carabanchel
7ef3f01d-a7c5-470b-8efc-38888075e1c6,"40.578944, -3.594695",2018-09-18,2024-01-14,762612,308434,91,4,2,Dúplex,Villa de Vallecas
db1aa661-03c1-4934-8fe1-3c691560532e,"40.518618, -3.856917",2019-01-24,2020-02-19,195178,216357,195,5,3,Chalet,Tetuán
e4968b57-d1c1-40a4-850c-935053b3e4a1,"40.459262, -3.868267",2015-06-01,2020-07-17,234118,187302,197,3,1,Ático,Tetuán
9e322917-4234-4888-a407-5909f7e8b5fd,"40.32121, -3.564897",2017-09-17,2024-08-21,899474,282173,39,1,1,Chalet,Villa de Vallecas
3486f0d0-ef5a-4325-8960-11b5437e3baf,"40.633859, -3.650017",2015-12-30,2021-10-05,244276,291749,157,5,1,Apartamento,Retiro
97d38956-c38d-4274-a1fa-83e8363b80e2,"40.413116, -3.841958",2019-01-06,2022-05-22,122366,589030,113,1,2,Chalet,Barajas
7fed9157-2f7e-403a-81ba-7a9e1a2b7a34,"40.526825, -3.631636",2014-12-03,2022-12-17,818989,357445,152,3,3,Piso,Villaverde
030fcb71-8509-4dba-a26a-6504e7b2be9d,"40.378923, -3.726773",2016-01-07,2020-09-08,790918,308189,134,5,1,Ático,Moratalaz
caa5b878-bef9-4e58-9469-250f6d47b8ac,"40.417715, -3.74866",2019-11-22,2021-07-28,642019,991130,92,5,2,Apartamento,Carabanchel
4b2e9a9e-8c0d-4e2c-95e5-06ed89e9d4a9,"40.330895, -3.800346",2019-07-31,2020-11-20,681651,711075,117,2,2,Piso,San Blas-Canillejas
5a37adbf-3a28-4944-a1ae-b36fde62236d,"40.465081, -3.565429",2018-11-06,2021-04-21,609116,168112,119,3,2,Apartamento,San Blas-Canillejas
dbaf0d7b-0f23-493e-aa45-caf0fe12a420,"40.550002, -3.724426",2016-11-20,2020-10-18,966558,868045,159,1,3,Ático,Tetuán
5295d300-5262-4b82-bbf1-095fcfe0ee4d,"40.398439, -3.781293",2015-11-04,2021-03-27,990874,792239,94,2,1,Apartamento,Usera
c25782ff-787c-49cf-9ed5-007df5f213c0,"40.355852, -3.610212",2018-12-23,2022-06-29,562455,964888,73,5,2,Dúplex,Vicálvaro
0aac376b-f3d8-47b8-b297-e96284942e27,"40.323851, -3.879366",2017-09-09,2023-07-17,183770,554551,173,2,1,Chalet,Villaverde
400becab-3d61-477e-bd58-9da7033a5902,"40.387344, -3.707429",2018-01-03,2023-04-06,550562,203061,121,1,1,Chalet,Chamartín
a190a9d2-a1e1-4819-abe4-f90f639324dc,"40.385848, -3.833915",2019-04-22,2022-07-04,368651,992276,78,4,2,Chalet,Barajas
85ff5a29-ba53-4581-a7a8-9282b57b7212,"40.527857, -3.584537",2018-01-08,2021-08-12,433173,865392,100,1,3,Dúplex,Fuencarral-El Pardo
a9db3603-7bc0-4b55-9123-4e14920b2e3f,"40.581471, -3.829403",2015-06-26,2024-07-27,292699,483342,79,3,3,Piso,Moncloa-Aravaca
a2bce340-1e29-4d20-b8c7-84f5a6f646db,"40.624361, -3.813019",2015-01-28,2022-09-29,906775,811650,87,1,1,Apartamento,Puente de Vallecas
94b6f853-8ef0-48f9-ad22-724dd7b90479,"40.615491, -3.638869",2018-10-30,2022-04-22,820987,134411,35,3,2,Piso,Moratalaz
9fe05593-cc30-4163-ab20-44d92623d63a,"40.423135, -3.564782",2017-02-05,2023-01-16,996653,611487,66,1,1,Chalet,Villa de Vallecas
a2ba637a-fa9b-43b6-992b-1546062796e6,"40.521152, -3.84171",2017-09-28,2020-11-16,639145,823976,129,5,3,Piso,Retiro
274318a2-164e-46ab-b082-a6a86b9609a2,"40.548053, -3.684283",2018-01-21,2022-05-22,783111,398206,199,4,3,Chalet,Chamartín
6fd5699e-4ed0-4085-b4f8-28a89a374a72,"40.376602, -3.754233",2015-08-04,2023-04-07,875683,745876,55,5,2,Dúplex,Latina
9b1c4db1-477e-4d33-947c-94cfbf32acae,"40.38262, -3.585634",2015-06-05,2021-07-10,430525,827827,111,3,1,Ático,Latina
7b51c930-45ad-45c1-bb18-f416ef5ad8f2,"40.624936, -3.615027",2015-05-15,2023-04-16,683567,519278,55,5,3,Piso,Moncloa-Aravaca
6592cc6e-269e-4ee4-becb-475a66d26d11,"40.605963, -3.562782",2017-12-09,2020-10-21,124242,559678,93,3,2,Chalet,Puente de Vallecas
2dbcacca-8efb-46dd-b9ad-c6279c1f40ec,"40.405592, -3.567775",2019-05-25,2024-07-01,321193,415324,104,3,3,Apartamento,Centro
abf34ce7-3821-4d1d-aa45-9f25792f5d24,"40.63413, -3.775965",2017-03-06,2021-02-23,391355,552399,113,5,3,Dúplex,San Blas-Canillejas
375075da-6f58-4550-b15e-04be661ec299,"40.395908, -3.782774",2017-11-26,2023-02-10,347174,551640,141,2,3,Dúplex,Vicálvaro
8ed7355e-eb2a-4e24-967c-ab50bc6543bf,"40.54372, -3.878827",2014-12-21,2021-11-11,673994,913159,137,3,1,Ático,Fuencarral-El Pardo
d458b890-5ba3-4e59-8e19-0b3313923a5f,"40.590973, -3.73977",2016-12-21,2022-08-11,428840,130154,86,4,2,Apartamento,Fuencarral-El Pardo
8bf7f942-a46b-46e8-aff5-a5980090697b,"40.357677, -3.844847",2019-07-05,2020-08-09,379253,799964,47,5,1,Chalet,Fuencarral-El Pardo
c592c1c3-5482-4fb6-ae39-c8aa024af0c5,"40.521771, -3.662372",2019-06-01,2021-12-11,797864,421583,169,2,3,Dúplex,Latina
d578b0e7-954a-44c3-af7b-b406156cbd24,"40.566559, -3.661056",2019-01-08,2021-01-30,735350,109492,69,4,1,Ático,Latina
205c3022-5da4-4601-bdd1-989173813ace,"40.564838, -3.778667",2017-08-15,2020-10-04,975321,252276,79,2,3,Piso,Chamberí
012327b2-dcb9-4042-b6f6-33263a33b130,"40.607155, -3.693933",2015-11-24,2020-11-18,245397,119444,159,3,1,Apartamento,Carabanchel
44dcf990-fcd3-4f43-8bca-9a012621e07e,"40.641966, -3.876338",2017-03-12,2023-08-04,639406,822688,55,3,3,Apartamento,Ciudad Lineal
e454a1bd-1d77-495b-a03f-01c08ced119d,"40.436099, -3.786269",2017-06-10,2023-04-10,370945,827344,162,1,1,Apartamento,Latina
17e7e89e-7322-4008-a5ce-15c231e4c8a3,"40.383413, -3.733322",2014-12-22,2022-03-12,754348,794156,33,5,3,Apartamento,Carabanchel
7f7477f2-19a6-47bc-8d80-cab880b849ce,"40.335486, -3.605937",2016-07-30,2024-10-30,838786,331259,73,2,3,Ático,Fuencarral-El Pardo
e144420a-3635-4121-9430-c45dc17d0585,"40.45532, -3.675871",2015-12-01,2021-10-09,204691,354465,100,2,1,Piso,Tetuán
256a7240-0823-4df3-95ea-1b74fc52fd8c,"40.346157, -3.877831",2019-08-31,2024-08-14,491593,281733,39,4,2,Dúplex,Villa de Vallecas
efec827c-b3b9-48f8-aea3-9302a935e7ec,"40.499567, -3.878274",2015-03-27,2022-04-06,266978,601583,85,3,1,Piso,Puente de Vallecas
b1a2b965-8b4a-4cdf-a0ec-959a122b7c0c,"40.533327, -3.726156",2017-01-14,2022-09-29,641023,852608,128,3,2,Piso,Villaverde
cb3985ed-c501-46af-beb1-df0ed5fba418,"40.446965, -3.593076",2017-10-20,2020-09-09,333448,366480,114,1,2,Dúplex,Retiro
f319e244-60e5-4b42-8801-f4a904d6ac0b,"40.464361, -3.815644",2017-09-02,2024-04-09,504482,442422,40,2,1,Apartamento,Puente de Vallecas
c650f6ce-82de-4aaa-b621-981879ea7ee0,"40.576603, -3.758",2018-11-15,2021-12-14,374946,983853,32,2,3,Chalet,Hortaleza
f9742555-8b25-492a-8085-63833c49f772,"40.383543, -3.677815",2019-01-28,2024-03-26,232364,454288,93,4,2,Apartamento,Moncloa-Aravaca
c63ab7e9-432e-4b7c-80f9-b40ed2464079,"40.417677, -3.713403",2016-05-04,2024-11-30,137032,501890,59,3,3,Apartamento,Barajas
1d229e9f-a3f1-4e81-8c73-475e080c0cbe,"40.610785, -3.772635",2016-02-11,2022-08-30,327642,617736,57,1,2,Chalet,Moratalaz
1343e1a9-b303-492b-9a08-5bdea0299b1d,"40.398593, -3.786427",2017-04-18,2024-03-28,903840,730445,81,1,1,Apartamento,Arganzuela
c9327da8-0018-4679-b294-417d64cee443,"40.64028, -3.656644",2016-06-15,2024-09-11,805389,852256,188,5,2,Chalet,Arganzuela
5751124b-b881-4d01-8279-524f0ddce7c1,"40.403441, -3.841645",2018-09-06,2021-11-16,269754,779670,131,3,1,Apartamento,Arganzuela
d3cb8d94-bed4-4f3b-aaf6-109a1494562a,"40.464623, -3.620548",2018-08-15,2021-04-16,309542,575826,198,4,2,Piso,San Blas-Canillejas
74ccae73-e5a7-4b2d-961a-4e1f2f0c4d6e,"40.58129, -3.568383",2018-03-13,2021-06-20,696599,167767,116,1,2,Chalet,Puente de Vallecas
1fa5d540-f8de-4797-98b8-3552fdb340dc,"40.359509, -3.628299",2016-11-23,2024-05-21,357880,689146,56,2,3,Dúplex,Chamberí
d3cad419-025a-4e6b-971f-bde7bb0046de,"40.603236, -3.57538",2016-08-28,2024-08-06,431278,797858,190,5,1,Apartamento,Villa de Vallecas
733a8798-007a-48b6-b892-b10d80ae5fa7,"40.482763, -3.765997",2017-02-05,2022-12-13,963765,959692,77,5,3,Dúplex,Latina
0f79df3f-c6ed-4135-90c1-6839e5bafeb5,"40.398337, -3.702542",2017-01-28,2020-08-25,955203,703903,136,2,1,Piso,Barajas
88fb9289-5fcd-41d4-a71e-43b9023b541e,"40.47239, -3.738634",2019-10-05,2023-10-10,262811,316910,53,5,1,Apartamento,Moratalaz
7ad31739-a87d-483f-9f3c-4078925a4d38,"40.380512, -3.649234",2016-04-04,2023-08-20,357634,618559,123,4,2,Ático,Ciudad Lineal
b83c941b-ca57-464f-a2ca-0be1a0e066de,"40.441079, -3.773662",2018-03-04,2023-07-06,113641,388044,124,2,2,Piso,Tetuán
dd04310a-7dd5-435e-b2aa-1796b2e0d889,"40.517758, -3.852405",2016-08-04,2023-08-22,267529,916148,147,4,3,Piso,Tetuán
e5b235c5-88cf-4e8d-9225-6674f5747e2e,"40.591376, -3.580463",2019-02-02,2023-06-04,150664,257583,143,4,2,Apartamento,Usera
37340c03-ace7-4990-a9c0-f928f12d2bb3,"40.34241, -3.731427",2015-09-08,2020-01-08,756899,198910,181,5,3,Ático,Moratalaz
37bd96d8-80cc-4681-b85e-8ce6f7eaf908,"40.583992, -3.576874",2019-01-14,2022-03-11,579587,279793,99,3,2,Chalet,Salamanca
07bbe673-afe1-477b-8d50-4d0a65af71b4,"40.475677, -3.883008",2015-02-22,2021-06-13,480779,688188,151,4,2,Dúplex,Fuencarral-El Pardo
d2423dce-86f2-4597-b640-15b7de7bdca9,"40.365476, -3.842869",2016-12-18,2023-12-04,305503,879195,35,1,3,Piso,San Blas-Canillejas
fab94e63-b332-4c14-b1f1-697b00ce6168,"40.392453, -3.873637",2019-05-26,2021-02-01,253992,627913,90,1,2,Apartamento,Vicálvaro
d3bc3aad-0063-48a0-983f-fd9e1ca4995e,"40.554772, -3.65361",2017-06-26,2020-05-14,642913,943344,153,3,2,Ático,Moratalaz
6d492269-7dac-496f-bcea-bee458a90c30,"40.57254, -3.578045",2016-07-01,2020-12-18,136434,758647,143,2,1,Ático,Moratalaz
0f54649c-dff3-43bf-94a3-d2280f72c807,"40.314201, -3.869385",2017-02-08,2021-07-29,887561,631664,158,3,2,Apartamento,Fuencarral-El Pardo
8554f022-5eb5-4ad3-936c-6abc74d2ddf4,"40.636724, -3.680417",2015-02-23,2024-05-25,104073,785648,82,3,3,Apartamento,Moncloa-Aravaca
9b5d542b-56fc-421d-ba0d-9ee7f2556f21,"40.441522, -3.786243",2019-06-05,2023-12-17,974821,706764,73,3,1,Chalet,Moncloa-Aravaca
9613afe2-e992-43d5-ace8-51b065d51d59,"40.539548, -3.571937",2019-09-25,2020-04-18,687445,970395,46,2,3,Dúplex,Moratalaz
1881a948-2d12-44c1-a812-a39a95355901,"40.480522, -3.679372",2016-12-14,2020-04-01,209514,233502,176,2,1,Apartamento,Tetuán
